SubmissionDate,date_set,village,visit,grid_number,trap_number,site_use,intensity,crop_type,habitat,proximity,trap_land_type,lon,lat,elevation,key,site_key,number_of_adults,job,number_of_children,roof,walls,floor,containers,sleeping,trap_image,trap_night,trap_uid,rodent_uid,weather,bait_present,trap_sprung,rodent_trapped,line_number,bait_type,notes
2021-06-24,2021-06-24,bambawo,1,3,198,Old quarry,intense,NA,open_land,NA,"Low_plants, bush",-11.143116666666666,8.011751666666667,238,uuid:301ee287-2635-4ba4-96f3-cc80ceec85be,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,bambawo_1_2_3_198,NA,rain,yes,no,no,NA,NA,NA
2021-06-24,2021-06-25,bambawo,1,3,198,Old quarry,intense,NA,open_land,NA,"Low_plants, bush",-11.143116666666666,8.011751666666667,238,uuid:301ee287-2635-4ba4-96f3-cc80ceec85be,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,bambawo_1_3_3_198,NA,cold,yes,no,no,NA,NA,NA
2021-06-24,2021-06-26,bambawo,1,3,198,Old quarry,intense,NA,open_land,NA,"Low_plants, bush",-11.143116666666666,8.011751666666667,238,uuid:301ee287-2635-4ba4-96f3-cc80ceec85be,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,bambawo_1_4_3_198,NA,rain,yes,no,no,NA,NA,NA
2021-06-24,2021-06-23,bambawo,1,3,199,Old quarry,intense,NA,open_land,NA,Bush,-11.143156666666666,8.011755,239,uuid:301ee287-2635-4ba4-96f3-cc80ceec85be,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,bambawo_1_1_3_199,NA,cold,yes,no,no,NA,NA,NA
2021-06-24,2021-06-24,bambawo,1,3,199,Old quarry,intense,NA,open_land,NA,Bush,-11.143156666666666,8.011755,239,uuid:301ee287-2635-4ba4-96f3-cc80ceec85be,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,bambawo_1_2_3_199,NA,rain,yes,no,no,NA,NA,NA
2021-06-24,2021-06-25,bambawo,1,3,199,Old quarry,intense,NA,open_land,NA,Bush,-11.143156666666666,8.011755,239,uuid:301ee287-2635-4ba4-96f3-cc80ceec85be,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,bambawo_1_3_3_199,NA,cold,yes,no,no,NA,NA,NA
2021-06-24,2021-06-26,bambawo,1,3,199,Old quarry,intense,NA,open_land,NA,Bush,-11.143156666666666,8.011755,239,uuid:301ee287-2635-4ba4-96f3-cc80ceec85be,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,bambawo_1_4_3_199,1_BAM_010,rain,yes,no,yes,NA,NA,NA
2021-06-28,2021-06-22,lambayama,1,1,1,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, rice_plants, marsh, bush,path",-11.195313333333333,7.850413333333333,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,lambayama_1_1_1_1,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-23,lambayama,1,1,1,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, rice_plants, marsh, bush,path",-11.195313333333333,7.850413333333333,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,lambayama_1_2_1_1,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-24,lambayama,1,1,1,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, rice_plants, marsh, bush,path",-11.195313333333333,7.850413333333333,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,lambayama_1_3_1_1,NA,cold,no,no,no,NA,NA,NA
2021-06-28,2021-06-25,lambayama,1,1,1,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, rice_plants, marsh, bush,path",-11.195313333333333,7.850413333333333,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,lambayama_1_4_1_1,NA,storm,yes,no,no,NA,NA,NA
2021-06-28,2021-06-22,lambayama,1,1,2,Wet rice field,intense,Rice,proximal_agriculture,path,"Bush, marsh, rice_plants,path",-11.19534,7.850436666666667,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,lambayama_1_1_1_2,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-23,lambayama,1,1,2,Wet rice field,intense,Rice,proximal_agriculture,path,"Bush, marsh, rice_plants,path",-11.19534,7.850436666666667,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,lambayama_1_2_1_2,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-24,lambayama,1,1,2,Wet rice field,intense,Rice,proximal_agriculture,path,"Bush, marsh, rice_plants,path",-11.19534,7.850436666666667,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,lambayama_1_3_1_2,NA,cold,no,no,no,NA,NA,NA
2021-06-28,2021-06-25,lambayama,1,1,2,Wet rice field,intense,Rice,proximal_agriculture,path,"Bush, marsh, rice_plants,path",-11.19534,7.850436666666667,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,lambayama_1_4_1_2,NA,storm,yes,no,no,NA,NA,NA
2021-06-28,2021-06-22,lambayama,1,1,3,Wet rice field,intense,Rice,proximal_agriculture,path,"Rice_plants, edge, marsh,path",-11.195403333333333,7.850501666666666,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,lambayama_1_1_1_3,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-23,lambayama,1,1,3,Wet rice field,intense,Rice,proximal_agriculture,path,"Rice_plants, edge, marsh,path",-11.195403333333333,7.850501666666666,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,lambayama_1_2_1_3,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-24,lambayama,1,1,3,Wet rice field,intense,Rice,proximal_agriculture,path,"Rice_plants, edge, marsh,path",-11.195403333333333,7.850501666666666,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,lambayama_1_3_1_3,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-25,lambayama,1,1,3,Wet rice field,intense,Rice,proximal_agriculture,path,"Rice_plants, edge, marsh,path",-11.195403333333333,7.850501666666666,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,lambayama_1_4_1_3,NA,storm,yes,no,no,NA,NA,NA
2021-06-28,2021-06-22,lambayama,1,1,4,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, marsh, rice_plants,path",-11.195408333333333,7.850511666666667,155,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,lambayama_1_1_1_4,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-23,lambayama,1,1,4,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, marsh, rice_plants,path",-11.195408333333333,7.850511666666667,155,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,lambayama_1_2_1_4,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-24,lambayama,1,1,4,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, marsh, rice_plants,path",-11.195408333333333,7.850511666666667,155,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,lambayama_1_3_1_4,NA,cold,yes,yes,no,NA,NA,NA
2021-06-28,2021-06-25,lambayama,1,1,4,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, marsh, rice_plants,path",-11.195408333333333,7.850511666666667,155,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,lambayama_1_4_1_4,NA,storm,yes,no,no,NA,NA,NA
2021-06-28,2021-06-22,lambayama,1,1,5,Wet rice field,intense,Rice,proximal_agriculture,road standing_water,"Marsh, rice_plants, edge,road, standing_water",-11.19545,7.850548333333333,155,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,lambayama_1_1_1_5,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-23,lambayama,1,1,5,Wet rice field,intense,Rice,proximal_agriculture,road standing_water,"Marsh, rice_plants, edge,road, standing_water",-11.19545,7.850548333333333,155,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,lambayama_1_2_1_5,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-24,lambayama,1,1,5,Wet rice field,intense,Rice,proximal_agriculture,road standing_water,"Marsh, rice_plants, edge,road, standing_water",-11.19545,7.850548333333333,155,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,lambayama_1_3_1_5,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-25,lambayama,1,1,5,Wet rice field,intense,Rice,proximal_agriculture,road standing_water,"Marsh, rice_plants, edge,road, standing_water",-11.19545,7.850548333333333,155,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,lambayama_1_4_1_5,NA,storm,yes,no,no,NA,NA,NA
2021-06-28,2021-06-22,lambayama,1,1,6,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, rice_plants, bush, marsh,path",-11.195513333333333,7.850605,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,lambayama_1_1_1_6,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-23,lambayama,1,1,6,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, rice_plants, bush, marsh,path",-11.195513333333333,7.850605,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,lambayama_1_2_1_6,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-24,lambayama,1,1,6,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, rice_plants, bush, marsh,path",-11.195513333333333,7.850605,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,lambayama_1_3_1_6,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-25,lambayama,1,1,6,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, rice_plants, bush, marsh,path",-11.195513333333333,7.850605,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,lambayama_1_4_1_6,NA,storm,yes,no,no,NA,NA,NA
2021-06-28,2021-06-22,lambayama,1,1,7,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, rice_plants, bush,path",-11.195585,7.850628333333333,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,lambayama_1_1_1_7,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-23,lambayama,1,1,7,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, rice_plants, bush,path",-11.195585,7.850628333333333,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,lambayama_1_2_1_7,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-24,lambayama,1,1,7,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, rice_plants, bush,path",-11.195585,7.850628333333333,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,lambayama_1_3_1_7,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-25,lambayama,1,1,7,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, rice_plants, bush,path",-11.195585,7.850628333333333,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,lambayama_1_4_1_7,NA,storm,no,no,no,NA,NA,NA
2021-06-28,2021-06-22,lambayama,1,1,8,Wet rice field,intense,Rice,proximal_agriculture,path,"Rice_plants, bush, edge,path",-11.195301666666667,7.8504233333333335,153,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,lambayama_1_1_1_8,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-23,lambayama,1,1,8,Wet rice field,intense,Rice,proximal_agriculture,path,"Rice_plants, bush, edge,path",-11.195301666666667,7.8504233333333335,153,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,lambayama_1_2_1_8,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-24,lambayama,1,1,8,Wet rice field,intense,Rice,proximal_agriculture,path,"Rice_plants, bush, edge,path",-11.195301666666667,7.8504233333333335,153,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,lambayama_1_3_1_8,NA,cold,no,no,no,NA,NA,NA
2021-06-28,2021-06-25,lambayama,1,1,8,Wet rice field,intense,Rice,proximal_agriculture,path,"Rice_plants, bush, edge,path",-11.195301666666667,7.8504233333333335,153,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,lambayama_1_4_1_8,NA,storm,yes,no,no,NA,NA,NA
2021-06-28,2021-06-22,lambayama,1,1,9,Wet rice field,intense,Rice,proximal_agriculture,path,"Rice_plants, bush, edge,path",-11.195326666666666,7.850461666666667,153,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,lambayama_1_1_1_9,NA,cold,no,no,no,NA,NA,NA
2021-06-28,2021-06-23,lambayama,1,1,9,Wet rice field,intense,Rice,proximal_agriculture,path,"Rice_plants, bush, edge,path",-11.195326666666666,7.850461666666667,153,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,lambayama_1_2_1_9,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-24,lambayama,1,1,9,Wet rice field,intense,Rice,proximal_agriculture,path,"Rice_plants, bush, edge,path",-11.195326666666666,7.850461666666667,153,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,lambayama_1_3_1_9,NA,cold,no,no,no,NA,NA,NA
2021-06-28,2021-06-25,lambayama,1,1,9,Wet rice field,intense,Rice,proximal_agriculture,path,"Rice_plants, bush, edge,path",-11.195326666666666,7.850461666666667,153,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,lambayama_1_4_1_9,NA,storm,yes,no,no,NA,NA,NA
2021-06-28,2021-06-22,lambayama,1,1,10,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, bush, rice_plants, marsh,path",-11.195368333333333,7.8509883333333335,153,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,lambayama_1_1_1_10,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-23,lambayama,1,1,10,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, bush, rice_plants, marsh,path",-11.195368333333333,7.8509883333333335,153,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,lambayama_1_2_1_10,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-24,lambayama,1,1,10,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, bush, rice_plants, marsh,path",-11.195368333333333,7.8509883333333335,153,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,lambayama_1_3_1_10,NA,cold,yes,yes,no,NA,NA,NA
2021-06-28,2021-06-25,lambayama,1,1,10,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, bush, rice_plants, marsh,path",-11.195368333333333,7.8509883333333335,153,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,lambayama_1_4_1_10,NA,storm,no,no,no,NA,NA,NA
2021-06-28,2021-06-22,lambayama,1,1,11,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, marsh, rice_plants,path",-11.195393333333334,7.850516666666667,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,lambayama_1_1_1_11,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-23,lambayama,1,1,11,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, marsh, rice_plants,path",-11.195393333333334,7.850516666666667,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,lambayama_1_2_1_11,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-24,lambayama,1,1,11,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, marsh, rice_plants,path",-11.195393333333334,7.850516666666667,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,lambayama_1_3_1_11,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-25,lambayama,1,1,11,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, marsh, rice_plants,path",-11.195393333333334,7.850516666666667,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,lambayama_1_4_1_11,NA,storm,yes,no,no,NA,NA,NA
2021-06-28,2021-06-22,lambayama,1,1,12,Wet rice field,intense,Rice,proximal_agriculture,path standing_water,"Edge, bush, rice_plants,path, standing_water",-11.195446666666667,7.8505666666666665,155,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,lambayama_1_1_1_12,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-23,lambayama,1,1,12,Wet rice field,intense,Rice,proximal_agriculture,path standing_water,"Edge, bush, rice_plants,path, standing_water",-11.195446666666667,7.8505666666666665,155,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,lambayama_1_2_1_12,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-24,lambayama,1,1,12,Wet rice field,intense,Rice,proximal_agriculture,path standing_water,"Edge, bush, rice_plants,path, standing_water",-11.195446666666667,7.8505666666666665,155,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,lambayama_1_3_1_12,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-25,lambayama,1,1,12,Wet rice field,intense,Rice,proximal_agriculture,path standing_water,"Edge, bush, rice_plants,path, standing_water",-11.195446666666667,7.8505666666666665,155,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,lambayama_1_4_1_12,NA,storm,yes,no,no,NA,NA,NA
2021-06-28,2021-06-22,lambayama,1,1,13,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, marsh, rice_plants, bush,path",-11.195513333333333,7.850633333333334,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,lambayama_1_1_1_13,1_LAM_001,cold,yes,yes,yes,NA,NA,NA
2021-06-28,2021-06-23,lambayama,1,1,13,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, marsh, rice_plants, bush,path",-11.195513333333333,7.850633333333334,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,lambayama_1_2_1_13,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-24,lambayama,1,1,13,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, marsh, rice_plants, bush,path",-11.195513333333333,7.850633333333334,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,lambayama_1_3_1_13,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-25,lambayama,1,1,13,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, marsh, rice_plants, bush,path",-11.195513333333333,7.850633333333334,154,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,lambayama_1_4_1_13,NA,storm,yes,no,no,NA,NA,NA
2021-06-28,2021-06-22,lambayama,1,1,14,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, marsh, rice_plants,path",-11.195575,7.850626666666667,153,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,lambayama_1_1_1_14,NA,cold,no,no,no,NA,NA,NA
2021-06-28,2021-06-23,lambayama,1,1,14,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, marsh, rice_plants,path",-11.195575,7.850626666666667,153,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,lambayama_1_2_1_14,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-24,lambayama,1,1,14,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, marsh, rice_plants,path",-11.195575,7.850626666666667,153,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,lambayama_1_3_1_14,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-25,lambayama,1,1,14,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, marsh, rice_plants,path",-11.195575,7.850626666666667,153,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,lambayama_1_4_1_14,NA,storm,yes,no,no,NA,NA,NA
2021-06-28,2021-06-22,lambayama,1,1,15,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, bush, rice_plants,path",-11.195133333333333,7.850638333333333,153,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,lambayama_1_1_1_15,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-23,lambayama,1,1,15,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, bush, rice_plants,path",-11.195133333333333,7.850638333333333,153,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,lambayama_1_2_1_15,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-24,lambayama,1,1,15,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, bush, rice_plants,path",-11.195133333333333,7.850638333333333,153,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,lambayama_1_3_1_15,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-25,lambayama,1,1,15,Wet rice field,intense,Rice,proximal_agriculture,path,"Edge, bush, rice_plants,path",-11.195133333333333,7.850638333333333,153,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,lambayama_1_4_1_15,NA,storm,no,no,no,NA,NA,NA
2021-06-28,2021-06-22,lambayama,1,1,16,Wet rice field,intense,Rice,proximal_agriculture,standing_water,"Rice_plants,standing_water",-11.195173333333333,7.850651666666667,155,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,lambayama_1_1_1_16,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-23,lambayama,1,1,16,Wet rice field,intense,Rice,proximal_agriculture,standing_water,"Rice_plants,standing_water",-11.195173333333333,7.850651666666667,155,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,lambayama_1_2_1_16,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-24,lambayama,1,1,16,Wet rice field,intense,Rice,proximal_agriculture,standing_water,"Rice_plants,standing_water",-11.195173333333333,7.850651666666667,155,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,lambayama_1_3_1_16,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-25,lambayama,1,1,16,Wet rice field,intense,Rice,proximal_agriculture,standing_water,"Rice_plants,standing_water",-11.195173333333333,7.850651666666667,155,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,lambayama_1_4_1_16,NA,storm,yes,no,no,NA,NA,NA
2021-06-28,2021-06-22,lambayama,1,1,18,Wet rice field,intense,Rice,proximal_agriculture,NA,Rice_plants,-11.19523,7.850681666666667,152,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,lambayama_1_1_1_18,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-23,lambayama,1,1,18,Wet rice field,intense,Rice,proximal_agriculture,NA,Rice_plants,-11.19523,7.850681666666667,152,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,lambayama_1_2_1_18,NA,cold,yes,no,no,NA,NA,NA
2021-06-28,2021-06-24,lambayama,1,1,18,Wet rice field,intense,Rice,proximal_agriculture,NA,Rice_plants,-11.19523,7.850681666666667,152,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,lambayama_1_3_1_18,NA,cold,yes,no,no,NA,NA,NA
